	edit_distance	expression	Selection Direction
9291	2	6.698334217071533	min
9292	2	7.43975305557251	min
9293	2	7.293807029724121	min
9294	2	8.55727767944336	min
9295	2	5.7073540687561035	min
9296	2	5.736804008483887	min
9297	2	5.922262668609619	min
9298	2	8.77647590637207	min
9299	2	6.730550765991211	min
9300	2	4.442030906677246	min
9301	2	9.009522438049316	min
9302	2	7.7802348136901855	min
9303	2	7.8725409507751465	min
9304	2	5.584033489227295	min
9305	2	6.429553508758545	min
9306	2	10.057419776916504	min
9307	2	7.03046989440918	min
9308	2	5.581651210784912	min
9309	2	6.323855876922607	min
9310	2	7.483648300170898	min
9311	2	5.193541526794434	min
9312	2	9.736123085021973	min
9313	2	5.816657066345215	min
9314	2	11.313514709472656	min
9315	2	5.5982890129089355	min
9316	2	8.773337364196777	min
9317	2	12.047119140625	min
9318	2	6.466639041900635	min
9319	2	10.052992820739746	min
9320	2	7.023992538452148	min
9321	2	6.422885894775391	min
9322	2	11.9422607421875	min
9323	2	8.162260055541992	min
9324	2	7.34377908706665	min
9325	2	5.748514652252197	min
9326	2	9.639534950256348	min
9327	2	11.664483070373535	min
9328	2	7.743951320648193	min
9329	2	6.839766502380371	min
9330	2	6.721388816833496	min
9331	2	5.389443874359131	min
9332	2	9.788566589355469	min
9333	2	11.201366424560547	min
9334	2	12.700815200805664	min
9335	2	5.622375965118408	min
9336	2	5.7918267250061035	min
9337	2	12.828352928161621	min
9338	2	7.5267791748046875	min
9339	2	7.256246089935303	min
9340	2	8.645591735839844	min
9341	2	8.13153076171875	min
9342	2	4.776202201843262	min
9343	2	4.71580696105957	min
9344	2	9.900745391845703	min
9345	2	5.533721446990967	min
9346	2	5.9305219650268555	min
9347	2	6.34479284286499	min
9348	2	5.8986921310424805	min
9349	2	7.10945463180542	min
9350	2	9.348523139953613	min
9351	2	5.933512210845947	min
9352	2	6.679997444152832	min
9353	2	6.463053226470947	min
9354	2	8.286796569824219	min
9355	2	9.714617729187012	min
9356	2	5.612254619598389	min
9357	2	7.40927791595459	min
9358	2	4.654082775115967	min
9359	2	8.790609359741211	min
9360	2	6.524670124053955	min
9361	2	6.968630790710449	min
9362	2	6.434462070465088	min
9363	2	9.316232681274414	min
9364	2	6.834672927856445	min
9365	2	5.281999111175537	min
9366	2	6.775984287261963	min
9367	2	6.108554840087891	min
9368	2	6.799089431762695	min
9369	2	4.474765300750732	min
9370	2	8.481545448303223	min
9371	2	6.815967559814453	min
9372	2	5.844386100769043	min
9373	2	8.038941383361816	min
9374	2	6.575318336486816	min
9375	2	7.629118919372559	min
9376	2	7.8260698318481445	min
9377	2	4.579687118530273	min
9378	2	7.952910423278809	min
9379	2	5.415158271789551	min
9380	2	7.656141757965088	min
9381	2	11.644978523254395	min
9382	2	10.089070320129395	min
9383	2	7.21326208114624	min
9384	2	5.2870049476623535	min
9385	2	8.313672065734863	min
9386	2	6.532173156738281	min
9387	2	7.530087471008301	min
9388	2	8.851386070251465	min
9389	2	6.238675594329834	min
9390	2	7.368966579437256	min
9391	2	9.948988914489746	min
9392	2	6.645620822906494	min
9393	2	7.276656627655029	min
9394	2	6.067609786987305	min
9395	2	5.110547065734863	min
9396	2	8.019115447998047	min
9397	2	7.761197090148926	min
9398	2	5.708288669586182	min
9399	2	10.512436866760254	min
9400	2	9.173535346984863	min
9401	2	5.719920635223389	min
9402	2	8.056746482849121	min
9403	2	5.34187126159668	min
9404	2	5.522960186004639	min
9405	2	5.724721431732178	min
9406	2	9.913496017456055	min
9407	2	5.087178707122803	min
9408	2	7.452145576477051	min
9409	2	7.605015754699707	min
9410	2	5.687104225158691	min
9411	2	5.629911422729492	min
9412	2	5.137250900268555	min
9413	2	9.122235298156738	min
9414	2	8.900162696838379	min
9415	2	8.551109313964844	min
9416	2	12.111937522888184	min
9417	2	9.887029647827148	min
9418	2	10.391288757324219	min
9419	2	4.963245391845703	min
9420	2	6.991308689117432	min
9421	2	8.953994750976562	min
9422	2	11.655959129333496	min
9423	2	7.617539405822754	min
9424	2	5.452240467071533	min
9425	2	11.379878997802734	min
9426	2	11.002119064331055	min
9427	2	10.472357749938965	min
9428	2	6.823939323425293	min
9429	2	7.142188549041748	min
9430	2	6.453420639038086	min
9431	2	6.299045085906982	min
9432	2	6.675200462341309	min
9433	2	5.419652462005615	min
9434	2	5.538865566253662	min
9435	2	4.900986671447754	min
9436	2	7.058019161224365	min
9437	2	4.728316783905029	min
9438	2	8.082844734191895	min
9439	2	4.969662666320801	min
9440	2	5.421864986419678	min
9441	2	6.085516452789307	min
9442	2	6.401394367218018	min
9443	2	7.646906852722168	min
9444	2	10.651817321777344	min
9445	2	7.298369407653809	min
9446	2	5.736904621124268	min
9447	2	7.360597133636475	min
9448	2	7.607392311096191	min
9449	2	6.988246440887451	min
9450	2	5.868611812591553	min
9451	2	9.725299835205078	min
9452	2	8.667064666748047	min
9453	2	5.844666004180908	min
9454	2	7.0342607498168945	min
9455	2	7.484645843505859	min
9456	2	4.383737564086914	min
9457	2	5.717557430267334	min
9458	2	8.482409477233887	min
9459	2	7.939496040344238	min
9460	2	5.893495082855225	min
9461	2	13.903523445129395	min
9462	2	6.651134490966797	min
9463	2	8.548700332641602	min
9464	2	8.347023010253906	min
9465	2	7.863598346710205	min
9466	2	5.756742000579834	min
9467	2	6.043354034423828	min
9468	2	5.914041996002197	min
9469	2	9.733305931091309	min
9470	2	5.456435203552246	min
9471	2	5.590165615081787	min
9472	2	9.293827056884766	min
9473	2	9.66971492767334	min
9474	2	13.057462692260742	min
9475	2	10.806855201721191	min
9476	2	5.584012985229492	min
9477	2	10.880528450012207	min
9478	2	5.203423976898193	min
9479	2	9.647849082946777	min
9480	2	5.290218353271484	min
9481	2	5.380424976348877	min
9482	2	10.098340034484863	min
9483	2	6.2324090003967285	min
9484	2	5.284593105316162	min
9485	2	6.930868625640869	min
9486	2	8.536422729492188	min
9487	2	6.150622367858887	min
9488	2	5.635317802429199	min
9489	2	7.359152793884277	min
9490	2	5.922321319580078	min
9491	2	7.049932479858398	min
9492	2	7.306533336639404	min
9493	2	7.510005950927734	min
9494	2	11.880995750427246	min
9495	2	6.050273418426514	min
9496	2	6.778327465057373	min
9497	2	6.95934534072876	min
9498	2	6.026578426361084	min
9499	2	10.497756004333496	min
9500	2	5.2780890464782715	min
9501	2	5.170332908630371	min
9502	2	8.189597129821777	min
9503	2	7.081934452056885	min
9504	2	5.837491512298584	min
9505	2	5.021050930023193	min
9506	2	9.494128227233887	min
9507	2	5.264514923095703	min
9508	2	5.8079938888549805	min
9509	2	6.335583209991455	min
9510	2	8.008257865905762	min
9511	2	6.582843780517578	min
9512	2	7.333493232727051	min
9513	2	6.002066135406494	min
9514	2	6.147671699523926	min
9515	2	8.375661849975586	min
9516	2	7.775181293487549	min
9517	2	6.8249359130859375	min
9518	2	8.626583099365234	min
9519	2	5.390623569488525	min
9520	2	5.193676948547363	min
9521	2	6.1681389808654785	min
9522	2	6.424388408660889	min
9523	2	6.812469482421875	min
9524	2	7.345728874206543	min
9525	2	6.19532585144043	min
9526	2	6.13732385635376	min
9527	2	6.951847076416016	min
9528	2	6.261054992675781	min
9529	2	9.230179786682129	min
9530	2	10.156368255615234	min
9531	2	7.117315769195557	min
9532	2	4.504968643188477	min
9533	2	8.893709182739258	min
9534	2	8.941015243530273	min
9535	2	10.340620994567871	min
9536	2	7.66009521484375	min
9537	2	7.2972731590271	min
9538	2	5.3107500076293945	min
9539	2	11.89657974243164	min
9540	2	7.480135917663574	min
9541	2	9.847489356994629	min
9542	2	9.180224418640137	min
9543	2	6.92745304107666	min
9544	2	5.940770149230957	min
9545	2	5.2644853591918945	min
9546	2	6.443734645843506	min
9547	2	8.69654655456543	min
9548	2	9.374702453613281	min
9549	2	10.72114372253418	min
9550	2	5.237951278686523	min
9551	2	6.468870639801025	min
9552	2	7.959528923034668	min
9553	2	5.926298141479492	min
9554	2	6.119526386260986	min
9555	2	9.454421043395996	min
9556	2	8.37799072265625	min
9557	2	12.100829124450684	min
9558	2	7.944197654724121	min
9559	2	5.736703395843506	min
9560	2	6.514125347137451	min
9561	2	5.223153114318848	min
9562	2	7.42449426651001	min
9563	2	6.863378524780273	min
9564	2	5.33842134475708	min
9565	2	5.957639217376709	min
9566	2	5.445318698883057	min
9567	2	6.5692362785339355	min
9568	2	6.147328853607178	min
9569	2	8.153244972229004	min
9570	2	7.972317695617676	min
9571	2	4.727264404296875	min
9572	2	5.904657363891602	min
9573	2	9.424405097961426	min
9574	2	5.690168857574463	min
9575	2	5.776226043701172	min
9576	2	5.884280204772949	min
9577	2	6.86055850982666	min
9578	2	4.919693470001221	min
9579	2	4.789268493652344	min
9580	2	5.670427322387695	min
9581	2	7.2916460037231445	min
9582	2	6.441824913024902	min
9583	2	8.44748306274414	min
9584	2	5.543138027191162	min
9585	2	4.5672149658203125	min
9586	2	6.362884044647217	min
9587	2	6.408194065093994	min
9588	2	5.511072635650635	min
9589	2	6.681953430175781	min
9590	2	6.238153457641602	min
9591	2	6.098860263824463	min
9592	2	9.159440040588379	min
9593	2	6.308959007263184	min
9594	2	11.340327262878418	min
9595	2	6.3019256591796875	min
9596	2	6.272064208984375	min
9597	2	8.455942153930664	min
9598	2	7.488528728485107	min
9599	2	8.071245193481445	min
9600	2	7.610127925872803	min
9601	2	5.184711456298828	min
9602	2	5.458420276641846	min
9603	2	6.979910373687744	min
9604	2	6.059732913970947	min
9605	2	6.034983158111572	min
9606	2	7.20773983001709	min
9607	2	6.452144622802734	min
9608	2	6.500926971435547	min
9609	2	11.41541862487793	min
9610	2	9.737964630126953	min
9611	2	8.093009948730469	min
9612	2	6.154994010925293	min
9613	2	5.343453407287598	min
9614	2	7.732082843780518	min
9615	2	6.43777322769165	min
9616	2	11.624547958374023	min
9617	2	7.254254341125488	min
9618	2	4.738306999206543	min
9619	2	6.112544059753418	min
9620	2	5.28303337097168	min
9621	2	5.611352443695068	min
9622	2	9.972482681274414	min
9623	2	11.042316436767578	min
9624	2	5.31104040145874	min
9625	2	6.426021099090576	min
9626	2	6.637594699859619	min
9627	2	9.468788146972656	min
9628	2	5.6559038162231445	min
9629	2	7.611660480499268	min
9630	2	6.934089660644531	min
9631	2	8.294343948364258	min
9632	2	6.438310146331787	min
9633	2	5.898694038391113	min
9634	2	5.144738674163818	min
9635	2	7.022503852844238	min
9636	2	4.99205207824707	min
9637	2	4.972599506378174	min
9638	2	6.425345420837402	min
9639	2	13.70631217956543	min
9640	2	7.835235595703125	min
9641	2	5.684922695159912	min
9642	2	10.418185234069824	min
9643	2	4.815995216369629	min
9644	2	5.649289608001709	min
9645	2	10.16000747680664	min
9646	2	5.875214099884033	min
9647	2	5.836455345153809	min
9648	2	10.436078071594238	min
9649	2	10.8563814163208	min
9650	2	8.316752433776855	min
9651	2	9.365939140319824	min
9652	2	5.643146514892578	min
9653	2	5.768549919128418	min
9654	2	6.115004539489746	min
9655	2	5.192660808563232	min
9656	2	5.588829517364502	min
9657	2	6.534701824188232	min
9658	2	5.065479755401611	min
9659	2	5.874497413635254	min
9660	2	5.633673191070557	min
9661	2	5.701394557952881	min
9662	2	6.9163923263549805	min
9663	2	5.720207214355469	min
9664	2	9.446172714233398	min
9665	2	6.386246681213379	min
9666	2	6.845890045166016	min
9667	2	7.264446258544922	min
9668	2	7.330136299133301	min
9669	2	7.225297451019287	min
9670	2	8.012252807617188	min
9671	2	5.825942039489746	min
9672	2	5.819629669189453	min
9673	2	5.0433244705200195	min
9674	2	5.809194087982178	min
9675	2	7.307162284851074	min
9676	2	4.8903679847717285	min
9677	2	6.494956970214844	min
9678	2	4.968540668487549	min
9679	2	7.720755577087402	min
9680	2	5.6691436767578125	min
9681	2	6.822299480438232	min
9682	2	5.860310077667236	min
9683	2	10.35449504852295	min
9684	2	7.375364780426025	min
9685	2	11.090987205505371	min
9686	2	4.860605716705322	min
9687	2	5.871765613555908	min
9688	2	9.639047622680664	min
9689	2	9.457669258117676	min
9690	2	8.576774597167969	min
9691	2	8.08834171295166	min
9692	2	5.2249884605407715	min
9693	2	8.492733001708984	min
9694	2	7.815425395965576	min
9695	2	7.761384010314941	min
9696	2	9.692646980285645	min
9697	2	4.942673683166504	min
9698	2	6.972933292388916	min
9699	2	5.492976665496826	min
9700	2	7.172173976898193	min
9701	2	6.537412643432617	min
9702	2	9.995678901672363	min
9703	2	4.511284828186035	min
9704	2	6.38125467300415	min
9705	2	5.7933549880981445	min
9706	2	6.152609825134277	min
9707	2	6.4407124519348145	min
9708	2	4.979775428771973	min
9709	2	5.873154163360596	min
9710	2	8.186751365661621	min
9711	2	7.361907482147217	min
9712	2	8.55338191986084	min
9713	2	8.604093551635742	min
9714	2	5.607845783233643	min
9715	2	6.089377403259277	min
9716	2	4.544714450836182	min
9717	2	6.744093894958496	min
9718	2	9.182587623596191	min
9719	2	6.6243438720703125	min
9720	2	5.68345308303833	min
9721	2	5.557860374450684	min
9722	2	5.323601722717285	min
9723	2	5.4781670570373535	min
9724	2	5.895700931549072	min
9725	2	4.185170650482178	min
9726	2	6.302001476287842	min
9727	2	11.698068618774414	min
9728	2	7.550161361694336	min
9729	2	5.195708751678467	min
9730	2	11.211252212524414	min
9731	2	7.150876522064209	min
9732	2	9.019997596740723	min
9733	2	5.438894748687744	min
9734	2	5.438852787017822	min
9735	2	10.878490447998047	min
9736	2	6.995677947998047	min
9737	2	12.027023315429688	min
9738	2	9.676172256469727	min
9739	2	7.233902454376221	min
9740	2	8.399879455566406	min
9741	2	5.195725917816162	min
9742	2	6.14361572265625	min
9743	2	10.533143997192383	min
9744	2	5.2659993171691895	min
9745	2	6.585597038269043	min
9746	2	7.218642711639404	min
9747	2	5.910068988800049	min
9748	2	6.511720657348633	min
9749	2	12.968514442443848	min
9750	2	5.592525482177734	min
9751	2	7.364995002746582	min
9752	2	5.924688816070557	min
9753	2	5.95699405670166	min
9754	2	9.460872650146484	min
9755	2	9.291010856628418	min
9756	2	8.463281631469727	min
9757	2	5.910143852233887	min
9758	2	5.232595920562744	min
9759	2	6.617084980010986	min
9760	2	5.918358325958252	min
9761	2	7.074100017547607	min
9762	2	5.022743225097656	min
9763	2	5.695353031158447	min
9764	2	8.245566368103027	min
9765	2	5.951554298400879	min
9766	2	8.884474754333496	min
9767	2	12.37285041809082	min
9768	2	9.182459831237793	min
9769	2	7.609554767608643	min
9770	2	7.842535018920898	min
9771	2	5.220534324645996	min
9772	2	11.124897003173828	min
9773	2	6.751896381378174	min
9774	2	8.713397979736328	min
9775	2	5.915174961090088	min
9776	2	11.367562294006348	min
9777	2	6.489529609680176	min
9778	2	5.005957126617432	min
9779	2	10.99298095703125	min
9780	2	9.872054100036621	min
9781	2	8.018763542175293	min
9782	2	5.973292827606201	min
9783	2	6.167325973510742	min
9784	2	5.755340099334717	min
9785	2	11.843353271484375	min
9786	2	5.615413188934326	min
9787	2	6.077643871307373	min
9788	2	5.715491771697998	min
9789	2	10.593016624450684	min
9790	2	5.870176792144775	min
9791	2	7.4708733558654785	min
9792	2	6.534341335296631	min
9793	2	5.837939262390137	min
9794	2	8.137321472167969	min
9795	2	9.469307899475098	min
9796	2	5.7745771408081055	min
9797	2	5.59804630279541	min
9798	2	6.235719680786133	min
9799	2	7.832345485687256	min
9800	2	5.24413537979126	min
9801	2	6.303378582000732	min
9802	2	12.3989896774292	min
9803	2	5.834079742431641	min
9804	2	6.7558417320251465	min
9805	2	6.4315009117126465	min
9806	2	7.38028621673584	min
9807	2	6.45887565612793	min
9808	2	11.597949981689453	min
9809	2	7.688599586486816	min
9810	2	11.294507026672363	min
9811	2	4.784755706787109	min
9812	2	10.00800609588623	min
9813	2	13.662446975708008	min
9814	2	5.826534271240234	min
9815	2	6.215595722198486	min
9816	2	6.131205081939697	min
9817	2	6.389461040496826	min
9818	2	7.463442802429199	min
9819	2	6.340841770172119	min
9820	2	5.429628372192383	min
9821	2	5.450775146484375	min
9822	2	9.019912719726562	min
9823	2	7.615650177001953	min
9824	2	6.5197248458862305	min
9825	2	6.344587802886963	min
9826	2	7.515775680541992	min
9827	2	10.818556785583496	min
9828	2	9.898457527160645	min
9829	2	6.0414557456970215	min
9830	2	5.063507080078125	min
9831	2	6.983282089233398	min
9832	2	5.951242923736572	min
9833	2	7.5224385261535645	min
9834	2	9.616796493530273	min
9835	2	7.6839728355407715	min
9836	2	5.632796287536621	min
9837	2	6.537391185760498	min
9838	2	8.087682723999023	min
9839	2	6.525433540344238	min
9840	2	4.876718997955322	min
9841	2	4.717957019805908	min
9842	2	7.102220058441162	min
9843	2	7.9999589920043945	min
9844	2	8.756537437438965	min
9845	2	6.2262349128723145	min
9846	2	5.030791759490967	min
9847	2	11.798848152160645	min
9848	2	6.874512195587158	min
9849	2	8.982316017150879	min
9850	2	7.172147750854492	min
9851	2	7.536870002746582	min
9852	2	9.517277717590332	min
9853	2	8.711947441101074	min
9854	2	8.589581489562988	min
9855	2	8.044721603393555	min
9856	2	12.753691673278809	min
9857	2	5.558780670166016	min
9858	2	8.197189331054688	min
9859	2	6.786755561828613	min
9860	2	5.836091995239258	min
9861	2	8.104004859924316	min
9862	2	11.392779350280762	min
9863	2	4.918709754943848	min
9864	2	6.411140441894531	min
9865	2	6.972186088562012	min
9866	2	8.336861610412598	min
9867	2	6.550431728363037	min
9868	2	8.677206993103027	min
9869	2	5.736172199249268	min
9870	2	5.566738605499268	min
9871	2	7.688764572143555	min
9872	2	5.916861057281494	min
9873	2	6.679472923278809	min
9874	2	6.555309772491455	min
9875	2	9.099384307861328	min
9876	2	8.758537292480469	min
9877	2	7.182340145111084	min
9878	2	8.231186866760254	min
9879	2	5.85652494430542	min
9880	2	5.424553394317627	min
9881	2	8.328999519348145	min
9882	2	7.390616416931152	min
9883	2	7.910109996795654	min
9884	2	7.194952487945557	min
9885	2	11.420309066772461	min
9886	2	8.495992660522461	min
9887	2	4.734070777893066	min
9888	2	6.012527942657471	min
9889	2	5.615828990936279	min
9890	2	6.530848026275635	min
9891	2	6.472177505493164	min
9892	2	8.701706886291504	min
9893	2	8.468427658081055	min
9894	2	9.518952369689941	min
9895	2	7.584805965423584	min
9896	2	10.475815773010254	min
9897	2	4.798480033874512	min
9898	2	7.866253852844238	min
9899	2	10.997796058654785	min
9900	2	6.479711055755615	min
9901	2	7.720277309417725	min
9902	2	9.881826400756836	min
9903	2	7.673781871795654	min
9904	2	11.032463073730469	min
9905	2	6.3341193199157715	min
9906	2	5.044921875	min
9907	2	7.496978759765625	min
9908	2	10.77137279510498	min
9909	2	7.15224552154541	min
9910	2	7.437620639801025	min
9911	2	12.902158737182617	min
9912	2	6.2533159255981445	min
9913	2	6.7181501388549805	min
9914	2	6.794604301452637	min
9915	2	11.16433048248291	min
9916	2	8.080495834350586	min
9917	2	5.67700719833374	min
9918	2	4.2735795974731445	min
9919	2	6.273691177368164	min
9920	2	8.469239234924316	min
9921	2	6.748970031738281	min
9922	2	8.356362342834473	min
9923	2	9.207433700561523	min
9924	2	6.641150951385498	min
9925	2	7.569819450378418	min
9926	2	6.0123372077941895	min
9927	2	4.836589336395264	min
9928	2	4.674500465393066	min
9929	2	9.21426773071289	min
9930	2	5.066230773925781	min
9931	2	10.240228652954102	min
9932	2	9.868612289428711	min
9933	2	6.037931442260742	min
9934	2	5.414726734161377	min
9935	2	5.0539231300354	min
9936	2	5.765221118927002	min
9937	2	5.160226345062256	min
9938	2	7.645456790924072	min
9939	2	4.956279277801514	min
9940	2	7.063818454742432	min
9941	2	7.144815444946289	min
9942	2	4.373712539672852	min
9943	2	7.088042736053467	min
9944	2	5.259755611419678	min
9945	2	4.809727191925049	min
9946	2	6.254312515258789	min
9947	2	8.593156814575195	min
9948	2	5.304067134857178	min
9949	2	6.60004186630249	min
9950	2	4.738565921783447	min
9951	2	4.441064834594727	min
9952	2	5.812061309814453	min
9953	2	5.536367893218994	min
9954	2	6.4368462562561035	min
9955	2	7.658664703369141	min
9956	2	5.1485161781311035	min
9957	2	6.070526123046875	min
9958	2	5.521259784698486	min
9959	2	7.146196365356445	min
9960	2	4.913931369781494	min
9961	2	6.225371360778809	min
9962	2	5.901130199432373	min
9963	2	5.700965881347656	min
9964	2	5.245896816253662	min
9965	2	5.9507646560668945	min
9966	2	4.862616062164307	min
9967	2	6.147220611572266	min
9968	2	5.792715072631836	min
9969	2	5.8076043128967285	min
9970	2	12.594049453735352	min
9971	2	4.7547831535339355	min
9972	2	5.456055164337158	min
9973	2	6.154419422149658	min
9974	2	5.116965293884277	min
9975	2	5.837380886077881	min
9976	2	7.931884765625	min
9977	2	6.365303993225098	min
9978	2	5.445918083190918	min
9979	2	5.939247131347656	min
9980	2	5.447470188140869	min
9981	2	7.273439884185791	min
9982	2	7.372352600097656	min
9983	2	5.835141658782959	min
9984	2	8.360318183898926	min
9985	2	11.114606857299805	min
9986	2	8.779458999633789	min
9987	2	6.0359697341918945	min
9988	2	6.280398845672607	min
9989	2	5.308515548706055	min
9990	3	4.176825046539307	min
9991	3	5.96029806137085	min
9992	3	6.129271984100342	min
9993	3	5.633151531219482	min
9994	3	6.241438388824463	min
9995	3	5.836070537567139	min
9996	3	7.05933952331543	min
9997	3	8.147723197937012	min
9998	3	6.172030925750732	min
9999	3	5.097677707672119	min
10000	3	4.341120719909668	min
10001	3	4.816004753112793	min
10002	3	7.7139129638671875	min
10003	3	6.119984149932861	min
10004	3	6.777057647705078	min
10005	3	4.460305213928223	min
10006	3	5.915323257446289	min
10007	3	4.9334330558776855	min
10008	3	5.001308917999268	min
10009	3	5.146842956542969	min
10010	3	7.635809421539307	min
10011	3	5.054859161376953	min
10012	3	7.444101333618164	min
10013	3	4.8704423904418945	min
10014	3	5.906744003295898	min
10015	3	13.093326568603516	min
10016	3	13.398825645446777	min
10017	3	5.02880859375	min
10018	3	7.256834983825684	min
10019	3	7.881608486175537	min
10020	3	5.940000057220459	min
10021	3	7.755536079406738	min
10022	3	9.830900192260742	min
10023	3	12.449366569519043	min
10024	3	5.601409435272217	min
10025	3	12.072138786315918	min
10026	3	6.286332607269287	min
10027	3	8.823208808898926	min
10028	3	5.253263473510742	min
10029	3	5.197002410888672	min
10030	3	5.260824203491211	min
10031	3	5.7173309326171875	min
10032	3	10.547012329101562	min
10033	3	8.047309875488281	min
10034	3	4.972476005554199	min
10035	3	5.966609001159668	min
10036	3	4.951293468475342	min
10037	3	8.782976150512695	min
10038	3	7.156640529632568	min
10039	3	5.7141265869140625	min
10040	3	6.6640753746032715	min
10041	3	6.453248977661133	min
10042	3	5.106436252593994	min
10043	3	4.4515275955200195	min
10044	3	5.011374473571777	min
10045	3	4.314924716949463	min
10046	3	10.889267921447754	min
10047	3	5.993072986602783	min
10048	3	10.02977180480957	min
10049	3	5.694849014282227	min
10050	3	6.0972089767456055	min
10051	3	5.290046691894531	min
10052	3	6.513082027435303	min
10053	3	5.45526647567749	min
10054	3	6.101193428039551	min
10055	3	4.75601863861084	min
10056	3	5.506540775299072	min
10057	3	5.219624996185303	min
10058	3	5.807492733001709	min
10059	3	9.535654067993164	min
10060	3	6.08504056930542	min
10061	3	7.550765037536621	min
10062	3	5.715742111206055	min
10063	3	8.45952320098877	min
10064	3	5.535224914550781	min
10065	3	6.098478317260742	min
10066	3	5.660722732543945	min
10067	3	6.273806095123291	min
10068	3	5.061288356781006	min
10069	3	6.147776126861572	min
10070	3	4.5040717124938965	min
10071	3	9.404960632324219	min
10072	3	5.107986927032471	min
10073	3	4.643042087554932	min
10074	3	5.597927570343018	min
10075	3	4.8477301597595215	min
10076	3	5.190709590911865	min
10077	3	11.028626441955566	min
10078	3	4.609159469604492	min
10079	3	9.709880828857422	min
10080	3	6.643119812011719	min
10081	3	5.309523105621338	min
10082	3	5.218320846557617	min
10083	3	4.717710971832275	min
10084	3	5.79826545715332	min
10085	3	7.1156511306762695	min
10086	3	4.43895959854126	min
10087	3	5.067648410797119	min
10088	3	7.132615089416504	min
10089	3	4.937578201293945	min
10090	3	6.456811428070068	min
10091	3	5.934255123138428	min
10092	3	7.3369832038879395	min
10093	3	5.247518539428711	min
10094	3	10.933363914489746	min
10095	3	4.778326511383057	min
10096	3	7.498910427093506	min
10097	3	10.177010536193848	min
10098	3	7.943666458129883	min
10099	3	9.993669509887695	min
10100	3	6.4785966873168945	min
10101	3	8.282301902770996	min
10102	3	8.14472484588623	min
10103	3	5.613434791564941	min
10104	3	5.664270877838135	min
10105	3	10.855119705200195	min
10106	3	8.453423500061035	min
10107	3	6.032050132751465	min
10108	3	4.203103542327881	min
10109	3	5.699130535125732	min
10110	3	5.857797622680664	min
10111	3	4.950727939605713	min
10112	3	6.608770370483398	min
10113	3	6.086543083190918	min
10114	3	6.351548194885254	min
10115	3	4.622463703155518	min
10116	3	6.582450866699219	min
10117	3	6.769811630249023	min
10118	3	5.627659320831299	min
10119	3	5.739902019500732	min
10120	3	6.105138301849365	min
10121	3	12.62004280090332	min
10122	3	5.959918975830078	min
10123	3	8.759429931640625	min
10124	3	9.702062606811523	min
10125	3	5.815262317657471	min
10126	3	6.074008941650391	min
10127	3	5.347514629364014	min
10128	3	6.130539894104004	min
10129	3	5.936648368835449	min
10130	3	11.90099811553955	min
10131	3	8.940338134765625	min
10132	3	10.190871238708496	min
10133	3	5.001436233520508	min
10134	3	6.7473578453063965	min
10135	3	6.243056297302246	min
10136	3	5.535265922546387	min
10137	3	4.838352680206299	min
10138	3	6.01178503036499	min
10139	3	6.646044731140137	min
10140	3	5.038421154022217	min
10141	3	6.509588241577148	min
10142	3	5.431105136871338	min
10143	3	6.780588626861572	min
10144	3	5.272998332977295	min
10145	3	6.186882495880127	min
10146	3	6.42726469039917	min
10147	3	7.5030083656311035	min
10148	3	5.212708950042725	min
10149	3	5.982356071472168	min
10150	3	6.045274257659912	min
10151	3	5.035122871398926	min
10152	3	5.770040035247803	min
10153	3	5.556018352508545	min
10154	3	5.945310592651367	min
10155	3	5.034111022949219	min
10156	3	5.858432769775391	min
10157	3	4.842718601226807	min
10158	3	7.25611686706543	min
10159	3	6.170011043548584	min
10160	3	5.067596912384033	min
10161	3	6.545873165130615	min
10162	3	6.102175235748291	min
10163	3	4.868710041046143	min
10164	3	9.50350284576416	min
10165	3	7.169381618499756	min
10166	3	5.280721664428711	min
10167	3	5.380594730377197	min
10168	3	6.559143543243408	min
10169	3	5.592736721038818	min
10170	3	9.084761619567871	min
10171	3	5.568528175354004	min
10172	3	4.5150957107543945	min
10173	3	5.186460494995117	min
10174	3	9.536018371582031	min
10175	3	6.946861267089844	min
10176	3	5.340148448944092	min
10177	3	5.807485103607178	min
10178	3	5.273884296417236	min
10179	3	5.118269443511963	min
10180	3	5.808008193969727	min
10181	3	5.842560291290283	min
10182	3	7.028262615203857	min
10183	3	4.858436584472656	min
10184	3	6.895575523376465	min
10185	3	5.319126605987549	min
10186	3	6.401120662689209	min
10187	3	7.25785493850708	min
10188	3	11.302984237670898	min
10189	3	4.35897970199585	min
10190	3	4.513174057006836	min
10191	3	7.033456802368164	min
10192	3	9.339400291442871	min
10193	3	5.888412952423096	min
10194	3	5.611239433288574	min
10195	3	5.479794025421143	min
10196	3	5.283044815063477	min
10197	3	4.7891526222229	min
10198	3	8.6514892578125	min
10199	3	6.335423946380615	min
10200	3	10.943702697753906	min
10201	3	5.881467819213867	min
10202	3	8.992219924926758	min
10203	3	6.855781555175781	min
10204	3	6.693347454071045	min
10205	3	4.7985687255859375	min
10206	3	6.272976875305176	min
10207	3	4.769595146179199	min
10208	3	7.462325096130371	min
10209	3	6.377823352813721	min
10210	3	4.306994438171387	min
10211	3	8.34595775604248	min
10212	3	5.481578826904297	min
10213	3	8.628595352172852	min
10214	3	5.504805564880371	min
10215	3	4.66392707824707	min
10216	3	5.709767818450928	min
10217	3	4.847858428955078	min
